id,name,flower_lang,info,type,native,flower
26678,큰금계국,상쾌한 기분,한 여름에 고속도로든 국도든 시골길이든 운전하면서 창가를 보면 길가에 노란 코스모스처럼 무리지어 피어있는 꽃이다. 좀더 색이 진하고 꽃이 큰 루드베키아와 함께 심겨지는 것이 보통이다. 꽃이 피면 항상 하늘을 보며 방긋 웃고 있어서 보는 사람 기분을 상쾌하게 해 준다.,원래 고향은 북아메리카 남부지역에서 중앙아메리카 지역으로 자생지에 80&sim;100종 정도가 분포하고 있다. 금계국과 비슷한 것으로 꽃이 더 큰 큰금계국이 있다., ,꽃은 6-8월에 피고 황색이며 머리모양꽃차례는 긴 화경 끝에 1개씩 달리고 지름 4-6cm이며 화경은 길이 20-40cm이다. 총포조각은 2줄로 배열되고 각가가 8개씩이며 외포편은 엽상으로서 피침형 또는 긴 타원상 달걀모양이고 길이 4-8mm이며 내포편은 달걀모양이고 길이 8-13mm이다. 혀꽃은 8개이며 도삼각형 또는 거꿀달걀모양이고 길이 1.3-3cm로서 끝이  깊은 톱니처럼 갈라지며 통상화는 황색이다.
25511,나팔꽃,"풋사랑, 덧없는 사랑, 기쁨","꽃이 영락없는 나팔처럼 생겨 나팔꽃 모르는 사람은 거의 없다. 나팔꽃은 원래 우리나라가 고향은 아니며 오래전 이땅에 귀화된 식물이다. 꽃이 한 여름에 피며 꽃은 흰색, 진한 자색, 빨간색 등 다양하다. 영어이름처럼 아침에 해가 뜨면서 피는 대표적인 식물이다. 나팔꽃은 만개했을 때 보면 힘차고 기쁨에 차 있지만 꽃말처럼 불과 하루만에 피고지는 사랑이니 풋사랑이고 덧없는 사랑이다.",인도가 고향이다. 메꽃과의 한해살이 풀이다. 비슷한 것으로 둥근잎나팔꽃이 있다.,관상용으로 흔히 심고 있다.,"꽃은 남자색, 백색, 적색 등 여러 색이 있고 7~8월에 피며 잎겨드랑이에 1~3송이 달린다. 꽃받침은 5갈래로 깊게 갈라지고 열편은 좁고 길게 뾰족해지며 뒷면에 긴 털이 난다. 꽃부리는 지름 10-23cm로서 깔때기모양이다. 꽃봉오리는 붓끝모양이고 오른쪽으로 잡힌 주름이 있으며, 수술은 5개, 암술은 1개이다."
36291,달맞이꽃,기다림,"꽃은 낮에 햇볕이 있을 때 피는게 보통이지만 달맞이꽃처럼 밤에 피는 꽃(야화?)들도 있다. 달밝은 보름달을 이용해 고향(북아메리카)을 쳐다보려는 것일까, 밤새 꽃을 피우며 도대체 누굴 기다리는 것일까, 꽃말이 참 정겹다. 언제부터인지 모르지만 우리나라에 건너와 이제 우리식물처럼 산이든 들이든 마을 어귀건 전국 어디서든 잘 자라는 대표적인 귀화식물이다. 다른 이름으로 '夜來香', '月見草'라고도 불린다.","바늘꽃과에 속하며 약 125종이 아메리카 대륙에 자생하고 있다. 우리나라에는 달맞이꽃, 낮달맞이꽃, 애기달맞이꽃 등이 재배되거나 마을 주변에 저절로 자란다. ", ,꽃은 7월에 황색으로 피고 위쪽 잎겨드랑이에 1개씩 달리며 저녁에 피었다 아침에 시든다. 꽃받침조각은 4개가 2개씩 합쳐지며 뒤로 젖혀지고 꽃잎은 4개로 끝이 파지며 수술은 8개이고 암술대는 4개로 갈라지며 씨방은 원뿔모양으로 털이 있다.
34579,닭의장풀,시샘,"이름이 특이해 한번 들으면 잘 잊혀지지 않는다. 시골의 닭장근처에서 잘 자라는데다 꽃이 닭벼슬을 닮아 붙여진 이름이다. 달개비, 닭의꼬꼬, 닭의밑씻개, 닭개비, 닭이장풀 등 다양한 이름으로 불린다. 전국 어디서나 좀 습한 곳이면 눈에 띠기 때문에 귀한 대접을 못 받지만 꽃을 들여다보면 참 아름답다. 한 여름에 피는 꽃으로 꽃은 하루밖에 피어있지 못하며 참 가련해 보인다.","대표적인 일년생 풀로써 닭의장풀과에 속하며 전 세계에 100종류가 분포한다. 우리나라에는 키가 좀 작은 좀닭의장풀, 꽃이 흰색인 흰꽃좀닭의장풀이 종종 발견된다.","▶일본, 사할린, 우수리, 만주 중국에 분포한다.
▶전국 각처에 분포한다.",꽃은 7-8월에 피고 잎겨드랑이에서 나온 꽃대 끝의 포로 싸여 하늘색 꽃이 핀다. 포는 넓은 심장형이며 안으로 접히고 끝이 갑자기 뾰족해지며 길이 2cm로서 겉에 털이 없거나 있다. 외꽃덮이 3개는 무색이고 막질이며 안쪽 3개 중 위쪽의 2개는 둥글고 하늘색이며 지름 6mm이지만 다른 1개는 작고 무색이다. 2개의 수술과 꽃밥이 없는 4개의 수술이 있다.
29426,댑싸리,고백,"사실 꽃이라 부르기엔 꽃은 볼품이 없다. 잎겨드랑이에서 연한 녹색의 작은 꽃들이 이삭모양으로 모여달리기 때문이다. 원래 뜰에 심었던 것이 퍼져나간 것으로 기록되어 있다. 키는 1m정도까지 자라는데, 반듯하게 크며 가지가 많이 갈라지고 윗부분에 털이 있다. 답싸리, 비싸리, 공장이, 대싸리 등의 다른 이름이 있다.","명아주과에 속하는 식물로 중국, 러시아, 몽골, 일본에 나는 온대성 식물로 우리나라에는 2종이 자생한다. 줄기가 곧지 않고 구불구불하게 자라는 갯댑싸리는 강이나 바닷가의 모래땅에 흔히 자란다.","▶유럽, 남아시아, 중국 등지에 분포한다.
▶전국 각지에서 재배한다.",꽃은 7-8월 개화. 암수딴그루로 2-3송이씩 액출하며 꽃이 잘고 화경과 꽃잎이 없다. 꽃밑에 잎같은 포가 있고 윗부분의 잎은 흔히 포처럼 작아지기 때문에 전체가 이삭꽃차례로 되기도 한다. 양성꽃과 암꽃이 있으며 꽃받침은 5조각으로 갈라지고 꽃이 핀다음 자라서 열매를 둘러싸며 뒷면에서 날개 같은 돌기가 발달한다. 수술은 5개로 길게 꽃밖으로 나오며 꽃밥은 황색이고 씨방은 원반모양이며 끝부분의 암술대가 2개로 갈라진다.
37844,원추리,"기다리는 마음, 하루만의 아름다움","꽃이 피어 단 하루밖에 가지 않는다는 원추리, 그래서 이름도 Day lily, 하지만 한 포기에서 꽃대와 꽃봉오리가 계속 만들어지므로 포기로 보면 20-30일 정도 꽃을 볼 수 있다. 자생화들이 주변에 많이 쓰이면서 도로변에 많이 심고있는 화종 가운데 하나이다. 그래서 요즘은 자동차로 달리다 보면 어디서든 흔히 볼 수 있다.","백합과에 속하는 다년생 초본식물로 한국, 중국, 일본 등 주로 동아시아에 약 20～30종이 분포한다. 우리나라에는 왕원추리, 각시원추리 등 약 8종이 자생하고 있다. 세계적으로 개량된 원예품종들이 많이 보급되고 있는데 국내에도 식물원을 중심으로 50여 품종 이상 들어와 있다. ","▶한국, 중국, 일본 등지에 분포한다.","꽃대는 높이 1m로서 끝에서 짧은 가지가 갈라지고 6-8개의 꽃이 총상으로 달리며 6-8월경에 개화한다. 포는 선상 피침형이고 길이 2-8cm로서 윗부분의 것은 가장자리가 막질이다. 꽃자루는 길이 1-2cm로서 밑부분이 꽃대축에 붙어 있으며 꽃은 등황색이고 길이 10-13cm이며 판통은 길이 1-2cm이다. 내꽃덮이는 긴 타원형이고 둔두이며 폭 3-3.5cm로서 가장자리가 막질이다. 수술은 6개이고 판통 위 끝에 달리며 꽃잎보다 짧고 꽃밥은 선형으로서 황색이다. 꽃은 아침에 피었다가 저녁에 시들지만, 계속해서 다음 꽃이 10여송이씩 피게 된다."
29658,디기탈리스,"열애, 불성실, 화려",긴 종모양의 꽃이 여우장갑처럼 생겼다 하여 foxglove란 영명을 갖고 있다. 초여름 식물원에 가면 반 그늘진 곳에서 길쭉한 키에 주머니 모양의 꽃들을 차례로 매달고 반겨주는 꽃이기도 하다. 꽃잎에 작은 반점들도 있어 특이해 보이며 이 꽃을 별로 좋아하지 않는 사람도 있다. 꽃이 화려하며 열정적으로 피어나 꽃말과 잘 어울리는 듯 싶다. 우리나라 자생종은 아니다. ,"디기탈리스는 지구상에 약 22종이 있는데, 유럽, 아프리카 동북부, 중앙아시아 지역에 주로 분포한다. 현삼과에 속하며 학명에 손가락 모양으로 피는 보라색 꽃이란 의미가 들어있다. 이년생인 것들이 많고 영년생인 것들도 있다. 주요 원산지는 중동지역으로 우리나라에서 기르는 것들은 대부분 개량된 원예품종들이다. 꽃이 보라색인 것들이 많지만 종종 분홍색이나 흰색, 노란색 품종도 있다.",전국에 재배한다.,꽃은 7-8월에 피고 원줄기 끝에서 수상으로 발달하며 밑부분에서부터 피어 올라가고 꽃받침은 5개로 갈라지며 열편은 난상 피침형으로서 예두이다. 꽃부리는 홍자색이고 짙은 반점이 있으며 종형이지만 가장자리가 다소 순형으로 된다. 2강수술이 있고 암술머리는 2갈래로 갈라진다.
31394,참나리,기개,"하늘나리, 땅나리, 중나리..., 이 땅에 자생하는 여러 나리 중에서 진짜 나리라는 뜻으로 붙여진 참나리, 그래서 그런지 나리 중 생장이 우수하고 기골도 장대하다. 참나리는 키도 크지만 꽃도 크고 아름다워 여름철 정원용으로 매우 우수한 식물이다.","나리류(Lilium 속)는 북반구의 아열대(산간지)부터 아한대에 걸쳐 96종(아시아 59종, 북미 25종, 유럽 12종)이 자생한다. 일본에는 관상가치가 높은 7종을 포함하여 15종이 있고 세계적인 유전자 원산지이기도 하다. 중국, 한국, 시베리아지역에도 관상가치가 높은 것이 많고 화훼로 중요한 나리는 모두 이 지역에 분포한다. 우리나라에는 참나리, 중나리, 하늘나리, 날개하늘나리, 솔나리, 땅나리, 털중나리, 섬말나리, 말나리, 하늘말나리 등 10종이 자생한다.",거의 전국적으로 분포한다.,꽃은 7-8월에 피고 가지끝과 원줄기끝에 4-20개가 밑을 향해 달린다. 화피열편(花被裂片)은 피침형 또는 넓은 피침형이며 길이 7-10㎝로서 짙은 황적색 바탕에 흑자색 반점이 산포하고 뒤로 말린다. 밀구(蜜溝)에 짧은 털이 있으며 6개의 수술과 암술이 꽃 밖으로 길게 나오고 암술대는 길며 꽃밥은 짙은 적갈색이다.
31560,목화,"어머니의 사랑, 당신은 기품이 높다.",원래 섬유작물로써 우리나라에서는 솜을 짜기 위해 목포 등 남부지역에서 예전에 흔히 재배했다. 요즘은 학습용이나 관상용 정도로 허브원이나 토종식물 공원(생태원)에 심겨있는 정도다. 목화의 꽃말은 고향에 가면 언제나 푹 느낄수 있는 어머님의 포근한 사랑과 애틋한 마음을 담고 있다.,목화는 아욱과에 속하는 일년초 식물이다. 농촌진흥청에서 90년대초까지 신품종을 육성 보급한 바 있다.,중부지방 및 남부지방에 분포한다.,꽃은 8~9월에 피며 액생하는 꽃자루 끝에 1개씩 달리고 지름 4cm 내외이다. 꽃밑에 엽상의 작은포가 3개 있으며 삼각상 달걀모양으로서 자줏빛이 돌고 날카로운 톱니가 있다. 꽃받침조각은 술잔 같으며 녹색 잔점이 있고 작으며 꽃잎은 5개가 기와장을 인 모양으로 나열되고 연한 황색 바탕에 밑부분이 흑적색이며 수술은 많고 단체(單體)이다.
31548,무궁화,"은근, 끈기, 섬세한 아름다움","나라꽃 무궁화다. 꽃색은 순백색인 것부터 단심, 분홍단심, 홍단심 등 다양하며 복색인 것도 있다. 꽃도 단아한 홑꽃부터 겹꽃, 반겹꽃 등 변이도 많다. 여름내내 꽃을 피운다. 사실 여름철 꽃을 관상할 수 있는 화목류로써 무궁화만한 것도 드물다. 꽃 하나는 수명이 짧지만 꽃대가 계속 나와 두세달 꽃이 계속 핀다. 여름이면 길가에 큰 꽃이 피는 부용이나, 미국부용, 하와이무궁화 등이 모두 히비스커스에 속한다.","무궁화를 서양에서는 히비스커스라 하는데 여기에 속하는 식물도 무척 다양하다. 약 200 종 이상이 온대, 열대, 아열대 지역의 강 주변이나 암석 사이에서 집중적으로 분포한다. 안타깝게도 우리나라에는 자생하고 있는지가 명확치 않은 실정이다.",평남 및 강원도 이남에서 식재.,"꽃은 8 ~ 9월에 피며 1개씩 달리고, 지름 6 ~ 10cm로 보통 분홍색 내부에 짙은 붉은색이 돌고, 꽃받침조각은 달걀상 피침형으로 별모양 털이 있고, 외부에 꽃받침보다 짧은 선상의 바깥 꽃받침이 있다. 꽃잎은 거꿀달걀형으로, 5개가 밑부분에서 서로 붙고, 수술은 한몸수술이며 암술대가 수술통 중앙부를 뚫고 나온다."
24984,미나리,성의,우리나라 사람들의 식성에 잘 맞아 즐겨먹는 채소다. 데쳐서 나물은 물론 매운탕이나 다른 요리에 넣어 먹으며 아삭아삭한 맛은 자꾸 손이 가게 한다. 식용도 있지만 잎에 무늬가 들어있는 관상용 미나리도 있으며 실내외 수생정원에 잘 어울린다. 꽃이 한 여름에 피는데 흰색으로 모여 핀다. ,"미나리류는 약 30여종이 북반구, 남아프리카, 호주의 습지에 분포한다. 우리나라에는 돌미나리(멧미나리)가 자생하며 습지나 논 등 물가에서 재배되고 있다. 관상용으로 실내정원에 흔히 이용되는 것으로 잎에 무늬가 들어있는 '플라밍고'라는 품종이 있다. ","▶일본 오키나와, 대만, 중국, 말레이지아, 인도에 분포한다.
▶제주, 전남(지리산), 전북(덕유산), 경북, 충남, 충북, 강원, 평북, 함남, 함북에 야생한다. 또한 흔히 논밭에서 재배한다.",겹우산모양꽃차례는 7-9월에 원줄기 끝부근에서 잎과 마주나기하며 5-15개의 소산경으로 갈라지고 각각 10-25개의 백색꽃이 달리며 꽃잎은 5개이다. 총포는 없거나 1~2개이며 소총포는 6개 정도로서 선형이며 길이 2mm정도이고 꽃자루는 길이 2-5mm이며 5개의 수술이 있고 씨방은 하위이다.
43149,밀짚꽃,항상 기억하라,보통 꽃잎을 만져보면 다소 축축한 습기를 느낄 수 있다. 하지만 이 밀집꽃은 전혀 습기를 느낄수 없으며 오히려 종이나 밀짚대를 만지듯 바스락 소리가 난다. 그래서 밀짚꽃이나 종이꽃이라는 이름이 붙은 것 같다. 아는 분한테 묘를 얻어다 화단 앞쪽 볕이 잘 드는 곳에 심었는데 아주 잘 자라더니 꽃도 많이 달려 한번씩 만져보곤 한다.,밀짚꽃은 국화과식물로써 원래 Helichrysum bracteatum 종이었으나 종이 다시 속으로 분화되어 Bracteantha bracteata 종으로 재분류되었다. 호주의 초원지에 7종의 일년생 또는 다년생이 분포한다. 식물도 사람과 마찬가지로 자손이 번성하면 새로운 속으로 분류되어 그 종은 계속 번성한다.,재배하고 있다.,"꽃은 6-9월에 피며 머리모양꽃차례는 가지 끝에 1개씩 달리고 지름이 약 3㎝정도이며 꽃잎처럼 보이는 겉부분은 총포로서 윤채가 있고 황색, 적황색, 암홍색 또는 백색이며 초를 칠한 파라핀지같고 사방으로 퍼진다. 안쪽에 있는 통상의 낱꽃은 황색이며 총포 길이의 1/2정도이다."
24821,만병초,"위엄, 존엄",한 여름이면 백두산 천지 주변에 노랑만병초가 바닥에 착 붙어 지천으로 피어난다. 몇해전 요맘때 가보았으니 지금이 한창일 것 같다. 만병초는 노랑만병초와 달리 키가 4m까지 자란다. 지리산이나 울릉도 성인봉에서 흔히 찾아볼 수 있다.,"Rhododenron속에 속하는 식물은 대가족이다. 지구상에 약 500&amp;amp;sim;900종이 있는데, 유럽, 호주, 북미, 아시아(주로 중국 남동부), 티벳, 버마, 뉴기니아 등 열대부터 온대에 이르기까지 고루 분포한다. 우리나라에는 만병초, 백두산에 나는 노랑만병초, 황산차, 상록성인 꼬리진달래(참꽃나무겨우살이), 제주도와 금강산에 나는 산진달래, 전국 산야에서 가장 흔히 볼 수 있는 &amp;amp;quot;진달래(종류가 많음, 흰진달래, 털진달래, 왕진달래, 반들진달래, 한라산진달래)&amp;amp;quot;, 그 외 흰참꽃, 산철쭉, 참꽃나무(여기서 유래된 털참꽃나무), 철쭉꽃(여기서 유래된 흰참꽃), 좀참꽃 등 18 종이 자생하고 있다. 이처럼 철쭉류도 우리 땅에만 20종 가까이나 자생하고 있음에도 불구하고 현재 이용되고 있는 종들이 대부분 일본에서 개량된 것임을 생각하면 많은 것을 시사해준다. 특히 지금 거의 모든 조경공사에 기본적으로 철쭉류가 들어간다는 것을 생각해보면 하루빨리 개발해야할 우리 식물 중의 하나이다.","일본; 함경남북도, 평안북도, 강원도 및 전라남도 지리산 백두대간 및 울릉도.","꽃은 5 ~ 6월에 개화하며 10 ~ 20개가 가지 끝에 달리고, 꽃부리는 깔때기모양이며 흰색 또는 연한 분홍이고 안쪽 윗면에 녹색 반점이 있다.  꽃받침은 짧고 5갈래로 갈라지며, 수술은 10개로 길이가 서로 다르고, 꽃대에 털이 있다."
41445,설악초,"환영, 축복",꽃보다는 하얀 무늬가 줄로 들어있는 잎이나 줄기가 관상 포인트다. 늦여름부터 초가을까지 관상할 수 있으며 전체적으로 차분하고 정결한 느낌을 주는 꽃이다.,"대극과에 속하는 식물로 우리나라에도 대극류가 남부지역이나 해안가에 몇종 자생한다. Euphorbia속 식물은 대단히 하부구조가 많은 식물로써 지구상에 2000종 이상 분포하고 있다. 주로 상록 또는 반상록성의 일·이년초이며, 덩굴성, 목본성인 것도 많다. 온대, 아열대, 열대지방을 중심으로 폭넓게 분포하고 있다.", ,꽃은 7~8월에 흰색으로 핀다.
31573,노랑어리연꽃,수면의 요정,어리연꽃 하면 하얀 꽃잎이 앙증맞게 작으면서도 꽃잎(실은 꽃받침) 끝이 어리어리하게 서릿발 내린 것 같은 모습이 떠오른다. 노랑어리연꽃은 어리연꽃보다 꽃이 두배이상 커서 눈에 잘 띤다. ,"세계 여러나라에 흔히 분포하는 종으로 주로 저수지처럼 물이 있는 고여있는 곳에 20종 정도가 난다. 우리나라에는 꽃이 하얀 어리연꽃, 노랑어리연꽃, 꽃이 아주 작은 좀어리연꽃 3종류가 살고 있다.","한국, 중국, 몽골, 일본, 유럽에 분포한다.
중부 이남에서 자란다.",꽃은 7-9월에 오이꽃과 비슷하게 피고 밝은 황색이며 잎겨드랑이에서 자라고 꽃자루는 길이 3-12cm이다. 꽃받침열편은 넓은 피침형이며 끝이 둔하고 꽃부리는 지름 3-4cm로서 가장자리에 털이 있으며 끝이 파지고 수술과 꽃잎은 5개이다.
28164,수련,당신의 사랑은 알 수 없습니다.,얼마나 잠을 많이 자면 수련이라 했을까. 사람은 잘때 눈꺼풀을 덮지만 꽃들은 잘때 꽃잎을 오므린다. 수련은 개화초기에 흐리거나 해가 지면 꽃을 오므리고 해가 뜨면 꽃잎을 연다. 그래서 수련은 잠자는 연으로 '수'가 '물 水'가 아니라 '잠잘 睡'다. 수련 꽃이 아름다운 걸 보면 역시 미인은 잠꾸러기라는 말이 맞나보다.,"수련의 속명인 Nymphaea는 로마신화 가운데 물의 여신인 Nympha에서 비롯되었다. 원산지는 열대와 온대로써 35-40종이 있으며, 우리나라에도 수련과 애기수련의 2종이 자생한다.","▶한국, 일본, 시베리아, 유럽 동부, 북아메리카, 오스트레일리아 등지에 분포한다.
▶중부 이남에서 재배한다.","꽃은 6~8월에 수면 위에서 피고 백색이며 지름 5cm정도로서 밤에는 접어들기 때문에 수련(睡蓮)이라고 한다. 꽃은 3일 동안 피었다 닫혔다 하며 꽃받침조각은 4개이고 긴 타원형이며 길이 3-3.5cm, 밑부분의 폭1-1.5cm로서 둔두이고 녹색이며 꽃잎은 8~15개이다. 수술은 40개 정도이고, 꽃밥은 황금색이다. 암술대는 거의 없고, 암술머리는 납짝하게 눌러진 공모양이다."
39766,땅채송화,씩씩함,"어느 해 여름인가 제주 우도 바닷가, 학회 때 틈내 들른 해안가 식생탐사길, 바위들 틈 여기저기서 노란 꽃을 피우며 군락 이루고 있는 모습이 떠오른다. 키가 크지 않아 바닥에 깔린 노란 카펫을 연상할 정도로 황홀한 모습이었다. 발에 밟혀도 씩씩하게 다시 잘 자란다.","다육성의 여러해살이 풀이다. 갯채송화, 각시기린초, 제주기린초로도 불린다. 우리나라 남부지역에 주로 자생한다.",일본 / 중부 이남의 바닷가에서 자란다.,꽃은 5~7월에 피고 원줄기 끝에는 꽃이 달리지 않으며 줄기 상단에서 갈라진 가지 끝에 3~10개의 노란 꽃이 취산꽃차례로 달린다. 꽃받침조각은 길이 3~4mm로서 난상 타원형이고 원두이다. 꽃잎은 길이 4~5mm로서 넓은 피침형이며 끝이 뾰족하고 황색이며 꽃받침과 더불어 각각 5개이다. 수술은 10개이며 꽃잎보다 짧고 안쪽의 5개는 꽃잎 밑에 달리며 심피는 5개로서 다소 곧추서지만 성숙함에 따라 비스듬히 눕는다. 심피 밑부분에 있는 비늘조각은 짧고 도란상 타원형이다. 암술은 5개이다.
27061,우엉,인격자,"꽃 모양이 특이해 종종 눈길을 끄는 식물이다. 주로 밭에서 뿌리를 식용하기 위해 기르는 채소다. 얼른 보면 꽃이 엉겅퀴를 닮은 것처럼 보이지만 진한 자주빛이 돌며 잎 모양도 전혀 다르다. 한자명은 牛蒡, 越年草이다.","원산지는 지중해 연안으로부터 서부아시아에 이르는 지대로 유럽, 시베리아, 중국동북부에 6종이 분포한다. 우리나라에는 중국에서 들어온 것으로 추정하고 있으며 전국적으로 상당히 재배되고 있다. 품종으로는 뿌리가 길고 굵은 '농야천'과 육질이 좋고 뿌리가 짧은 '사천' 등이 있다.","귀화식물(歸化植物)이며, 전국 각지에서 재배한다.","꽃은 7월에 피며 머리모양꽃차례는 원줄기와 가지 끝에 산방상을 달리고  총포는 구형(球形)이며, 포편은 침형이고 끝이 갈고리모양이다. 꽃은 통상화뿐이며 검은 자줏빛이 돌고 잔꽃이 5갈래로 갈라지며 관모는 단형으로 강경(剛硬)하고 갈색이다."
30654,해오라비난초,꿈에서라도 만나고 싶다.,야생화 작품사진에 가장 많이 등장하는 꽃이 아닌가 싶다. 한 여름 피는 꽃 모양이 영락없는 한 마리의 새를 닮았다. 꽃말처럼 이런 정도의 아름다움이라면 꿈에서라도 만나고 싶다.,"해오라비난초는 난초과에 속하며 지구상에 약 500∼600여종이 분포하는데, 주로 북아메리카, 아프리카, 아시아의 열대나 온대지역 초원에서 자생한다.","일본 / 한국(경기도 수원시; 강원도 양구군, 정선군, 홍천군; 경상북도 상주시; 경상남도 산청군) ",꽃은 7~8월애 피며 지름 3cm 정도로서 1-2개가 원줄기 끝에 달리고 백색이다. 꽃받침조각은 좁은 달걀모양이며 꽃받침조각보다 크고 길이 10-13mm로서 꽃받침과 더불어 투구 모양이다. 입술모양꽃부리는 3개로 갈라지며 중앙열편은 선형이고 측열편의 가장자리가 다시 잘게 갈라지며 거(距)는 길이 4cm정도이다.
35292,토끼풀,"희망이 이뤄짐, 행운","행운을 가져다 준다는 네잎크로버, 잔디밭에서는 골치아픈 존재지만 사람들에게 희망, 행운 등 긍정적인 의미를 주는 식물이다.","크로버는 영명이고 우리말로는 토끼풀이다. 토끼풀류는 우리나라에 붉은토끼풀, 달구지풀, 토끼풀의 세 종류가 있는데, 달구지풀을 빼곤 우리 자생종은 아니고 유럽 원산으로 우리나라에 귀화된 것들이다.","▶거의 세계적으로 널이 재배되고 있다.
▶전국 각지 잔디밭이나 하천 고수부지,정원 등 일조 조건이 좋은 곳에 널리 자라고 있다.",머리모양꽃차례에 많은 꽃이 산형으로 달리며 화경은 길이 20-30cm이고 꽃은 6-7월에 피며 길이 9mm정도로서 백색이고 기꽃잎이 떨어지지 않고 갈색으로 말라서 열매를 둘러싼다.
31562,접시꽃,"풍요, 대망","접시꽃 하면 도종환님의 '접시꽃 당신'이 생각난다. 줄기나 잎에 비해 꽃이 아주 크고 활짝핀 모습도 참으로 아름답다. 꽃도 빨간색, 흰색 등 다양하며 시골 길가에서 쉽게 군락을 이루며 자라는 모습을 볼 수 있다.",아욱과에 속하는 식물로 중국 원산이지만 세계적으로 약 12종이 자생하고 있다. 유럽 서부나 중앙 아시아지역의 다소 습한 곳에 흔히 분포한다. 꽃 모양이 여러가지지만 현재 우리 주변에서 흔히 볼수 있는 것은 큰 접시꽃이다.,전국 각처,"6월경에 잎겨드랑이에서 짧은 화경이 있는 꽃이 피기 시작하여 위로 올라가며 끝에서 긴 꽃차례로 되고 작은포는 7~8개가 밑부분에서 서로 붙어 있으며 녹색이다. 꽃받침은 5개로 갈라지고 꽃잎도 5개가 기왓장처럼 겹쳐지며 나선상으로 말리고 종형(鐘形)으로 윗면은 개출(開出)하고 홍색, 짙은 담홍색, 백자색 등 여러 가지 색을  갖는다. 한몸수술의 꽃밥이 밀집되어 있고 암술대는 1개이지만 끝에서 여러 개로 갈라지고 접시같은 열매가 달린다. 꽃을 촉규화(蜀葵花)라 한다."
29286,상사화,"기대, 순결한 사랑","상사화, 잎과 꽃이 만날 수 없으니 서로 생각만 한다는 꽃(想思花)이다. 잎이 완전히 없어진 뒤 꽃이 나오니 이런 이름이 붙었겠지만 사실 야생화 중에는 꽃과 잎이 서로 보지 못하는 것들이 많다. 산수유, 깽깽이풀, 노루귀... 등 이른 봄에 피는 많은 야생화들이 꽃이 지고나서 잎이 본격적으로 나온다.","상사화류는 한, 중, 일에만 나는 동아시아 특산식물이다. 우리나라에는 주로 남부지역에 자생하며 총 11종이 있다. 봄에 잎이 먼저 나오는 춘기출엽형(상사화, 백양꽃)과 가을에 잎이 나오는 추기출엽형(꽃무릇, 개상사화)이 있다.",제주도를 포함한 중부 이남에 분포하며 재배하고 있다.,8월에 꽃대가 나와 길이 60㎝정도 자라며 끝에 4-8개의 꽃이 달린 우상모양꽃차례가 발달한다. 총포는 길이 2-4㎝로서 넓은 피침형이고 꽃자루는 길이 1-2㎝이며 꽃은 길이 9-10cm이고 판통은 길이 2.5cm로서 연한 홍자색이다. 화피열편은 6개이며 폭 15mm로서 비스듬히 퍼지고 수술은 6개이며 꽃밖으로 나오지 않는다. 씨방은 하위이고 3실이며 열매를 맺지 못한다.
43206,글록시니아,"아양, 미태",글록시니아는 초여름에 꽃을 보는 분화용 초화류다. 꽃말처럼 아양을 떨어도 밉지않을 만큼 충분히 곱다.,원산지는 열대지방으로 약 40종이 살며 삼바의 고향인 브라질에 많다. 원래는 알뿌리식물인데 지금은 종자로 번식하는 초화류로 개량되어 분화용으로 많이 쓰인다. 잎은 달걀 모양인데 부드러운 털로 덮여 있다.,온실에서 재배.,2-3월에 종자를 심으면 8월에 꽃이 피고 꽃대는 높이 10~15cm로서 끝에 1개의 백색 또는 적자색 꽃이 옆을 향해 달린다. 꽃받침은 5개로 갈라지며 열편은 달걀모양이고 끝이 뾰족하며 꽃부리는 종형이고 길이 5cm 정도로서 윗부분이 넓어지면서 5개로 갈라진다. 수술은 5개로서 암술과 길이가 거의 비슷하다.
27074,능소화,"여성, 명예",꽃말을 보면 명예를 소중히 여길 줄 아는 여성분들이 좋아하는 꽃인가 보다. 한 여름에 진한 주황색으로 피는 능소화 만큼 크고 정열적인 꽃도 드문 것 같다.,원래 고향이 중국인데 낙엽성 넝쿨식물이다. 세계적으로 단 두 종만이 중국과 북미지역의 숲 속에서 분포한다.,중국; 중부 이남에서 식재,"꽃은 8 ~ 9월에 피고 지름 6 ~ 8cm로 주홍색이지만 겉은 적황색이며, 가지 끝의 원뿔모양꽃차례에 5 ~ 15개가 정생한다. 꽃받침은 길이 3cm이고 열편은 피침형 첨두로서 털이 없으며 꽃부리는 깔때기 비슷한 종형이고 판통이 꽃받침 밖으로 나오지 않으며 대형이고 대체로 고르지 않은 5갈래로 갈라진다.  둘긴수술과 1개의 암술이 있다. 꽃을 능소화라 한다."
